983	983
11503	11503
11508	11508
11505	11505
11501	11501
11511	11511
103823	103823
11504	11504
101515	101515
103824	103824
103825	103825
101657	101657
101474	101474
21062	21062
103826	103826
103828	103828
21091	21091
103834	103834
103827	103827
103830	103830
103837	103837
11510	11510
103831	103831
21178	21178
103832	103832
103835	103835
103839	103839
103833	103833
20971	20971
103846	103846
103879	103879
103829	103829
103887	103887
103842	103842
103843	103843
103845	103845
103841	103841
103836	103836
103859	103859
103849	103849
103861	103861
103862	103862
103850	103850
103838	103838
103878	103878
21033	21033
17117	17117
103860	103860
103844	103844
103848	103848
103886	103886
103889	103889
103892	103892
103885	103885
103840	103840
103882	103882
103877	103877
11509	11509
106478	106478
17309	17309
103851	103851
107935	107935
106193	106193
104733	104733
103893	103893
108094	108094
108012	108012
104724	104724
106086	106086
106200	106200
107786	107786
106267	106267
106229	106229
106037	106037
106083	106083
106145	106145
107793	107793
106317	106317
106264	106264
104780	104780
106199	106199
108084	108084
17305	17305
106282	106282
107811	107811
104729	104729
104781	104781
108031	108031
106011	106011
104730	104730
108062	108062
104728	104728
106084	106084
106482	106482
108113	108113
106234	106234
11502	11502
107989	107989
107890	107890
107781	107781
104727	104727
106102	106102
104726	104726
106117	106117
106195	106195
106050	106050
106189	106189
106235	106235
107905	107905
108121	108121
107901	107901
106066	106066
103852	103852
104725	104725
108074	108074
107801	107801
107850	107850
106103	106103
106146	106146
103853	103853
104779	104779
106236	106236
107759	107759
107854	107854
103854	103854
108055	108055
106481	106481
106085	106085
107788	107788
106113	106113
107950	107950
104732	104732
103855	103855
108024	108024
107868	107868
106039	106039
107876	107876
106129	106129
108104	108104
106316	106316
106080	106080
108077	108077
106120	106120
106087	106087
103858	103858
108007	108007
106119	106119
106310	106310
104773	104773
106178	106178
106233	106233
106173	106173
106260	106260
108108	108108
104777	104777
106121	106121
106292	106292
106104	106104
104734	104734
108029	108029
104778	104778
106309	106309
107790	107790
107971	107971
108115	108115
106283	106283
107757	107757
106487	106487
108073	108073
104775	104775
106028	106028
106024	106024
17303	17303
104723	104723
104722	104722
106190	106190
104776	104776
106122	106122
106287	106287
104774	104774
106015	106015
106059	106059
